Specimen,Setting_cat,Organism_group,Organism,Total_isolates,Antibiotic,Susceptibility_%
Stool,Overall,,Vibrio parahaemolyticus,2.0,PIPERACILLIN / TAZOBACTAM,100.0
Stool,Overall,,Vibrio parahaemolyticus,2.0,TETRACYCLINE,
Urine,Overall,Gram negative,Acinetobacter calcoaceticus-baumannii complex,10.0,AMIKACIN,
Urine,Overall,Gram negative,Acinetobacter calcoaceticus-baumannii complex,10.0,AMOXICILLIN/ CLAVULANIC ACID,
Urine,Overall,Gram negative,Acinetobacter calcoaceticus-baumannii complex,10.0,AMPICILLIN,
Urine,Overall,Gram negative,Acinetobacter calcoaceticus-baumannii complex,10.0,AMPICILLIN / SULBACTAM,
Urine,Overall,Gram negative,Acinetobacter calcoaceticus-baumannii complex,10.0,CEFEPIME,
Urine,Overall,Gram negative,Acinetobacter calcoaceticus-baumannii complex,10.0,CEFOTAXIME,
Urine,Overall,Gram negative,Acinetobacter calcoaceticus-baumannii complex,10.0,CEFTAZIDIME,0.0
Urine,Overall,Gram negative,Acinetobacter calcoaceticus-baumannii complex,10.0,CEFTRIAXONE,0.0
Urine,Overall,Gram negative,Acinetobacter calcoaceticus-baumannii complex,10.0,CHLORAMPHENICOL,
Urine,Overall,Gram negative,Acinetobacter calcoaceticus-baumannii complex,10.0,CIPROFLOXACIN,0.0
Urine,Overall,Gram negative,Acinetobacter calcoaceticus-baumannii complex,10.0,CO-TRIMOXAZOLE,
Urine,Overall,Gram negative,Acinetobacter calcoaceticus-baumannii complex,10.0,COLISTIN BY MIC,100.0
Urine,Overall,Gram negative,Acinetobacter calcoaceticus-baumannii complex,10.0,ERTAPENEM,
Urine,Overall,Gram negative,Acinetobacter calcoaceticus-baumannii complex,10.0,FOSFOMYCIN,
Urine,Overall,Gram negative,Acinetobacter calcoaceticus-baumannii complex,10.0,GENTAMICIN,
Urine,Overall,Gram negative,Acinetobacter calcoaceticus-baumannii complex,10.0,IMIPENEM,0.0
Urine,Overall,Gram negative,Acinetobacter calcoaceticus-baumannii complex,10.0,LEVOFLOXACIN,0.0
Urine,Overall,Gram negative,Acinetobacter calcoaceticus-baumannii complex,10.0,MEROPENEM,0.0
Urine,Overall,Gram negative,Acinetobacter calcoaceticus-baumannii complex,10.0,PIPERACILLIN / TAZOBACTAM,0.0
Urine,Overall,Gram negative,Acinetobacter calcoaceticus-baumannii complex,10.0,TETRACYCLINE,
Urine,Overall,Gram negative,Enterobacter cloacae,7.0,AMIKACIN,100.0
Urine,Overall,Gram negative,Enterobacter cloacae,7.0,AMOXICILLIN/ CLAVULANIC ACID,
Urine,Overall,Gram negative,Enterobacter cloacae,7.0,AMPICILLIN,
Urine,Overall,Gram negative,Enterobacter cloacae,7.0,AMPICILLIN / SULBACTAM,
Urine,Overall,Gram negative,Enterobacter cloacae,7.0,CEFAZOLIN (U),
Urine,Overall,Gram negative,Enterobacter cloacae,7.0,CEFEPIME,
Urine,Overall,Gram negative,Enterobacter cloacae,7.0,CEFOPERAZONE / SULBACTAM,85.71428680419922
Urine,Overall,Gram negative,Enterobacter cloacae,7.0,CEFOTAXIME,
Urine,Overall,Gram negative,Enterobacter cloacae,7.0,CEFOXITIN,
Urine,Overall,Gram negative,Enterobacter cloacae,7.0,CEFTAZIDIME,57.142860412597656
Urine,Overall,Gram negative,Enterobacter cloacae,7.0,CEFTRIAXONE,42.85714340209961
Urine,Overall,Gram negative,Enterobacter cloacae,7.0,CEFUROXIME SODIUM (ORAL),
Urine,Overall,Gram negative,Enterobacter cloacae,7.0,CHLORAMPHENICOL,
Urine,Overall,Gram negative,Enterobacter cloacae,7.0,CIPROFLOXACIN,57.142860412597656
Urine,Overall,Gram negative,Enterobacter cloacae,7.0,CO-TRIMOXAZOLE,
Urine,Overall,Gram negative,Enterobacter cloacae,7.0,COLISTIN BY MIC,100.0
Urine,Overall,Gram negative,Enterobacter cloacae,7.0,ERTAPENEM,85.71428680419922
Urine,Overall,Gram negative,Enterobacter cloacae,7.0,GENTAMICIN,
Urine,Overall,Gram negative,Enterobacter cloacae,7.0,IMIPENEM,100.0
Urine,Overall,Gram negative,Enterobacter cloacae,7.0,LEVOFLOXACIN,57.142860412597656
Urine,Overall,Gram negative,Enterobacter cloacae,7.0,MEROPENEM,100.0
Urine,Overall,Gram negative,Enterobacter cloacae,7.0,NITROFURANTOIN,
Urine,Overall,Gram negative,Enterobacter cloacae,7.0,PIPERACILLIN / TAZOBACTAM,42.85714340209961
Urine,Overall,Gram negative,Enterobacter cloacae,7.0,TETRACYCLINE,
Urine,Overall,Gram negative,Enterobacter spp.,1.0,AMIKACIN,100.0
Urine,Overall,Gram negative,Enterobacter spp.,1.0,AMOXICILLIN/ CLAVULANIC ACID,100.0
Urine,Overall,Gram negative,Enterobacter spp.,1.0,AMPICILLIN,
Urine,Overall,Gram negative,Enterobacter spp.,1.0,AMPICILLIN / SULBACTAM,
Urine,Overall,Gram negative,Enterobacter spp.,1.0,CEFAZOLIN (U),
Urine,Overall,Gram negative,Enterobacter spp.,1.0,CEFEPIME,
Urine,Overall,Gram negative,Enterobacter spp.,1.0,CEFOPERAZONE / SULBACTAM,100.0
Urine,Overall,Gram negative,Enterobacter spp.,1.0,CEFOTAXIME,
Urine,Overall,Gram negative,Enterobacter spp.,1.0,CEFOXITIN,
Urine,Overall,Gram negative,Enterobacter spp.,1.0,CEFTAZIDIME,100.0
Urine,Overall,Gram negative,Enterobacter spp.,1.0,CEFTRIAXONE,100.0
Urine,Overall,Gram negative,Enterobacter spp.,1.0,CEFUROXIME SODIUM (ORAL),
Urine,Overall,Gram negative,Enterobacter spp.,1.0,CHLORAMPHENICOL,
Urine,Overall,Gram negative,Enterobacter spp.,1.0,CIPROFLOXACIN,100.0
Urine,Overall,Gram negative,Enterobacter spp.,1.0,CO-TRIMOXAZOLE,
Urine,Overall,Gram negative,Enterobacter spp.,1.0,ERTAPENEM,100.0
Urine,Overall,Gram negative,Enterobacter spp.,1.0,GENTAMICIN,
Urine,Overall,Gram negative,Enterobacter spp.,1.0,IMIPENEM,100.0
Urine,Overall,Gram negative,Enterobacter spp.,1.0,LEVOFLOXACIN,100.0
Urine,Overall,Gram negative,Enterobacter spp.,1.0,MEROPENEM,100.0
Urine,Overall,Gram negative,Enterobacter spp.,1.0,NITROFURANTOIN,
Urine,Overall,Gram negative,Enterobacter spp.,1.0,NORFLOXACIN,
Urine,Overall,Gram negative,Enterobacter spp.,1.0,PIPERACILLIN / TAZOBACTAM,100.0
Urine,Overall,Gram negative,Enterobacter spp.,1.0,TETRACYCLINE,
Urine,Overall,Gram negative,Escherichia coli,475.0,AMIKACIN,89.89473724365234
Urine,Overall,Gram negative,Escherichia coli,475.0,AMOXICILLIN/ CLAVULANIC ACID,64.63158416748047
Urine,Overall,Gram negative,Escherichia coli,475.0,AMPICILLIN,
Urine,Overall,Gram negative,Escherichia coli,475.0,AMPICILLIN / SULBACTAM,
Urine,Overall,Gram negative,Escherichia coli,475.0,CEFAZOLIN (U),
Urine,Overall,Gram negative,Escherichia coli,475.0,CEFEPIME,
Urine,Overall,Gram negative,Escherichia coli,475.0,CEFOPERAZONE / SULBACTAM,90.7368392944336
Urine,Overall,Gram negative,Escherichia coli,475.0,CEFOTAXIME,
Urine,Overall,Gram negative,Escherichia coli,475.0,CEFOXITIN,
Urine,Overall,Gram negative,Escherichia coli,475.0,CEFTAZIDIME,73.26315307617188
Urine,Overall,Gram negative,Escherichia coli,475.0,CEFTRIAXONE,56.42105484008789
Urine,Overall,Gram negative,Escherichia coli,475.0,CEFUROXIME SODIUM (ORAL),
Urine,Overall,Gram negative,Escherichia coli,475.0,CHLORAMPHENICOL,
Urine,Overall,Gram negative,Escherichia coli,475.0,CIPROFLOXACIN,25.052631378173828
Urine,Overall,Gram negative,Escherichia coli,475.0,CO-TRIMOXAZOLE,
Urine,Overall,Gram negative,Escherichia coli,475.0,COLISTIN BY MIC,98.94736862182616
Urine,Overall,Gram negative,Escherichia coli,475.0,ERTAPENEM,94.10526275634766
Urine,Overall,Gram negative,Escherichia coli,475.0,FOSFOMYCIN,
Urine,Overall,Gram negative,Escherichia coli,475.0,GENTAMICIN,
Urine,Overall,Gram negative,Escherichia coli,475.0,IMIPENEM,94.9473648071289
Urine,Overall,Gram negative,Escherichia coli,475.0,LEVOFLOXACIN,21.47368431091309
Urine,Overall,Gram negative,Escherichia coli,475.0,MEROPENEM,94.9473648071289
Urine,Overall,Gram negative,Escherichia coli,475.0,NITROFURANTOIN,
Urine,Overall,Gram negative,Escherichia coli,475.0,NORFLOXACIN,
Urine,Overall,Gram negative,Escherichia coli,475.0,PIPERACILLIN / TAZOBACTAM,81.60676574707031
Urine,Overall,Gram negative,Escherichia coli,475.0,TETRACYCLINE,
Urine,Overall,Gram negative,Klebsiella pneumoniae,101.0,AMIKACIN,93.06930541992188
Urine,Overall,Gram negative,Klebsiella pneumoniae,101.0,AMOXICILLIN/ CLAVULANIC ACID,47.52475357055664
Urine,Overall,Gram negative,Klebsiella pneumoniae,101.0,AMPICILLIN,
Urine,Overall,Gram negative,Klebsiella pneumoniae,101.0,AMPICILLIN / SULBACTAM,
Urine,Overall,Gram negative,Klebsiella pneumoniae,101.0,CEFAZOLIN (U),
Urine,Overall,Gram negative,Klebsiella pneumoniae,101.0,CEFEPIME,
Urine,Overall,Gram negative,Klebsiella pneumoniae,101.0,CEFOPERAZONE / SULBACTAM,80.1980209350586
Urine,Overall,Gram negative,Klebsiella pneumoniae,101.0,CEFOTAXIME,
Urine,Overall,Gram negative,Klebsiella pneumoniae,101.0,CEFOXITIN,
Urine,Overall,Gram negative,Klebsiella pneumoniae,101.0,CEFTAZIDIME,52.47525024414063
Urine,Overall,Gram negative,Klebsiella pneumoniae,101.0,CEFTRIAXONE,49.50495147705078
Urine,Overall,Gram negative,Klebsiella pneumoniae,101.0,CEFUROXIME SODIUM (ORAL),
Urine,Overall,Gram negative,Klebsiella pneumoniae,101.0,CHLORAMPHENICOL,
Urine,Overall,Gram negative,Klebsiella pneumoniae,101.0,CIPROFLOXACIN,32.67326736450195
Urine,Overall,Gram negative,Klebsiella pneumoniae,101.0,CO-TRIMOXAZOLE,
Urine,Overall,Gram negative,Klebsiella pneumoniae,101.0,COLISTIN BY MIC,97.02970123291016
Urine,Overall,Gram negative,Klebsiella pneumoniae,101.0,ERTAPENEM,85.14851379394531
Urine,Overall,Gram negative,Klebsiella pneumoniae,101.0,GENTAMICIN,
Urine,Overall,Gram negative,Klebsiella pneumoniae,101.0,IMIPENEM,87.12870788574219
Urine,Overall,Gram negative,Klebsiella pneumoniae,101.0,LEVOFLOXACIN,32.67326736450195
Urine,Overall,Gram negative,Klebsiella pneumoniae,101.0,MEROPENEM,87.12870788574219
Urine,Overall,Gram negative,Klebsiella pneumoniae,101.0,NITROFURANTOIN,
Urine,Overall,Gram negative,Klebsiella pneumoniae,101.0,NORFLOXACIN,
Urine,Overall,Gram negative,Klebsiella pneumoniae,101.0,PIPERACILLIN / TAZOBACTAM,61.386138916015625
Urine,Overall,Gram negative,Klebsiella pneumoniae,101.0,TETRACYCLINE,
Urine,Overall,Gram negative,Klebsiella spp.,2.0,AMIKACIN,100.0
Urine,Overall,Gram negative,Klebsiella spp.,2.0,AMOXICILLIN/ CLAVULANIC ACID,0.0
Urine,Overall,Gram negative,Klebsiella spp.,2.0,AMPICILLIN,
Urine,Overall,Gram negative,Klebsiella spp.,2.0,AMPICILLIN / SULBACTAM,
Urine,Overall,Gram negative,Klebsiella spp.,2.0,CEFAZOLIN (U),
Urine,Overall,Gram negative,Klebsiella spp.,2.0,CEFEPIME,
Urine,Overall,Gram negative,Klebsiella spp.,2.0,CEFOPERAZONE / SULBACTAM,100.0
Urine,Overall,Gram negative,Klebsiella spp.,2.0,CEFOTAXIME,
Urine,Overall,Gram negative,Klebsiella spp.,2.0,CEFOXITIN,
Urine,Overall,Gram negative,Klebsiella spp.,2.0,CEFTAZIDIME,50.0
Urine,Overall,Gram negative,Klebsiella spp.,2.0,CEFTRIAXONE,50.0
Urine,Overall,Gram negative,Klebsiella spp.,2.0,CEFUROXIME SODIUM (ORAL),
Urine,Overall,Gram negative,Klebsiella spp.,2.0,CHLORAMPHENICOL,
Urine,Overall,Gram negative,Klebsiella spp.,2.0,CIPROFLOXACIN,50.0
Urine,Overall,Gram negative,Klebsiella spp.,2.0,CO-TRIMOXAZOLE,
Urine,Overall,Gram negative,Klebsiella spp.,2.0,ERTAPENEM,100.0
Urine,Overall,Gram negative,Klebsiella spp.,2.0,GENTAMICIN,
Urine,Overall,Gram negative,Klebsiella spp.,2.0,IMIPENEM,100.0
Urine,Overall,Gram negative,Klebsiella spp.,2.0,LEVOFLOXACIN,50.0
Urine,Overall,Gram negative,Klebsiella spp.,2.0,MEROPENEM,100.0
Urine,Overall,Gram negative,Klebsiella spp.,2.0,NITROFURANTOIN,
Urine,Overall,Gram negative,Klebsiella spp.,2.0,NORFLOXACIN,
Urine,Overall,Gram negative,Klebsiella spp.,2.0,PIPERACILLIN / TAZOBACTAM,50.0
Urine,Overall,Gram negative,Klebsiella spp.,2.0,TETRACYCLINE,
Urine,Overall,Gram negative,Morganella morganii,7.0,AMIKACIN,100.0
Urine,Overall,Gram negative,Morganella morganii,7.0,AMOXICILLIN/ CLAVULANIC ACID,
Urine,Overall,Gram negative,Morganella morganii,7.0,AMPICILLIN,
Urine,Overall,Gram negative,Morganella morganii,7.0,AMPICILLIN / SULBACTAM,
Urine,Overall,Gram negative,Morganella morganii,7.0,CEFAZOLIN (U),
Urine,Overall,Gram negative,Morganella morganii,7.0,CEFEPIME,
Urine,Overall,Gram negative,Morganella morganii,7.0,CEFOPERAZONE / SULBACTAM,83.33332824707031
Urine,Overall,Gram negative,Morganella morganii,7.0,CEFOTAXIME,
Urine,Overall,Gram negative,Morganella morganii,7.0,CEFOXITIN,
Urine,Overall,Gram negative,Morganella morganii,7.0,CEFTAZIDIME,71.42857360839844
Urine,Overall,Gram negative,Morganella morganii,7.0,CEFTRIAXONE,85.71428680419922
Urine,Overall,Gram negative,Morganella morganii,7.0,CEFUROXIME SODIUM (ORAL),
Urine,Overall,Gram negative,Morganella morganii,7.0,CHLORAMPHENICOL,
Urine,Overall,Gram negative,Morganella morganii,7.0,CIPROFLOXACIN,50.0
Urine,Overall,Gram negative,Morganella morganii,7.0,CO-TRIMOXAZOLE,
Urine,Overall,Gram negative,Morganella morganii,7.0,COLISTIN BY MIC,
Urine,Overall,Gram negative,Morganella morganii,7.0,ERTAPENEM,100.0
Urine,Overall,Gram negative,Morganella morganii,7.0,GENTAMICIN,
Urine,Overall,Gram negative,Morganella morganii,7.0,IMIPENEM,0.0
Urine,Overall,Gram negative,Morganella morganii,7.0,LEVOFLOXACIN,50.0
Urine,Overall,Gram negative,Morganella morganii,7.0,MEROPENEM,100.0
Urine,Overall,Gram negative,Morganella morganii,7.0,NORFLOXACIN,
Urine,Overall,Gram negative,Morganella morganii,7.0,PIPERACILLIN / TAZOBACTAM,100.0
Urine,Overall,Gram negative,Morganella morganii,7.0,TETRACYCLINE,
Urine,Overall,Gram negative,Proteus mirabilis,18.0,AMIKACIN,100.0
Urine,Overall,Gram negative,Proteus mirabilis,18.0,AMOXICILLIN/ CLAVULANIC ACID,33.333335876464844
Urine,Overall,Gram negative,Proteus mirabilis,18.0,AMPICILLIN,
Urine,Overall,Gram negative,Proteus mirabilis,18.0,AMPICILLIN / SULBACTAM,
Urine,Overall,Gram negative,Proteus mirabilis,18.0,CEFAZOLIN (U),
Urine,Overall,Gram negative,Proteus mirabilis,18.0,CEFEPIME,
Urine,Overall,Gram negative,Proteus mirabilis,18.0,CEFOPERAZONE / SULBACTAM,94.44444274902344
Urine,Overall,Gram negative,Proteus mirabilis,18.0,CEFOTAXIME,
Urine,Overall,Gram negative,Proteus mirabilis,18.0,CEFOXITIN,
Urine,Overall,Gram negative,Proteus mirabilis,18.0,CEFTAZIDIME,88.8888931274414
Urine,Overall,Gram negative,Proteus mirabilis,18.0,CEFTRIAXONE,77.77777862548828
Urine,Overall,Gram negative,Proteus mirabilis,18.0,CHLORAMPHENICOL,
Urine,Overall,Gram negative,Proteus mirabilis,18.0,CIPROFLOXACIN,66.66667175292969
Urine,Overall,Gram negative,Proteus mirabilis,18.0,CO-TRIMOXAZOLE,
Urine,Overall,Gram negative,Proteus mirabilis,18.0,COLISTIN BY MIC,
Urine,Overall,Gram negative,Proteus mirabilis,18.0,ERTAPENEM,94.44444274902344
Urine,Overall,Gram negative,Proteus mirabilis,18.0,GENTAMICIN,
Urine,Overall,Gram negative,Proteus mirabilis,18.0,IMIPENEM,11.111111640930176
Urine,Overall,Gram negative,Proteus mirabilis,18.0,LEVOFLOXACIN,66.66667175292969
Urine,Overall,Gram negative,Proteus mirabilis,18.0,MEROPENEM,100.0
Urine,Overall,Gram negative,Proteus mirabilis,18.0,NITROFURANTOIN,
Urine,Overall,Gram negative,Proteus mirabilis,18.0,NORFLOXACIN,
Urine,Overall,Gram negative,Proteus mirabilis,18.0,PIPERACILLIN / TAZOBACTAM,100.0
Urine,Overall,Gram negative,Proteus mirabilis,18.0,TETRACYCLINE,
Urine,Overall,Gram negative,Pseudomonas aeruginosa,12.0,AMIKACIN,100.0
Urine,Overall,Gram negative,Pseudomonas aeruginosa,12.0,AMOXICILLIN/ CLAVULANIC ACID,
Urine,Overall,Gram negative,Pseudomonas aeruginosa,12.0,AMPICILLIN,
Urine,Overall,Gram negative,Pseudomonas aeruginosa,12.0,AMPICILLIN / SULBACTAM,
Urine,Overall,Gram negative,Pseudomonas aeruginosa,12.0,CEFEPIME,
Urine,Overall,Gram negative,Pseudomonas aeruginosa,12.0,CEFOTAXIME,
Urine,Overall,Gram negative,Pseudomonas aeruginosa,12.0,CEFTAZIDIME,100.0
Urine,Overall,Gram negative,Pseudomonas aeruginosa,12.0,CEFTRIAXONE,
Urine,Overall,Gram negative,Pseudomonas aeruginosa,12.0,CHLORAMPHENICOL,
Urine,Overall,Gram negative,Pseudomonas aeruginosa,12.0,CIPROFLOXACIN,100.0
Urine,Overall,Gram negative,Pseudomonas aeruginosa,12.0,CO-TRIMOXAZOLE,
Urine,Overall,Gram negative,Pseudomonas aeruginosa,12.0,COLISTIN BY MIC,100.0
Urine,Overall,Gram negative,Pseudomonas aeruginosa,12.0,ERTAPENEM,
Urine,Overall,Gram negative,Pseudomonas aeruginosa,12.0,IMIPENEM,100.0
Urine,Overall,Gram negative,Pseudomonas aeruginosa,12.0,LEVOFLOXACIN,91.66667175292967
Urine,Overall,Gram negative,Pseudomonas aeruginosa,12.0,MEROPENEM,100.0
Urine,Overall,Gram negative,Pseudomonas aeruginosa,12.0,PIPERACILLIN / TAZOBACTAM,83.33332824707031
Urine,Overall,Gram negative,Pseudomonas aeruginosa,12.0,TETRACYCLINE,
Urine,Overall,Gram negative,"Salmonella,Non-typhoidal",1.0,AMPICILLIN,
Urine,Overall,Gram negative,"Salmonella,Non-typhoidal",1.0,CEFOPERAZONE / SULBACTAM,100.0
Urine,Overall,Gram negative,"Salmonella,Non-typhoidal",1.0,CEFOTAXIME,
Urine,Overall,Gram negative,"Salmonella,Non-typhoidal",1.0,CEFTAZIDIME,100.0
Urine,Overall,Gram negative,"Salmonella,Non-typhoidal",1.0,CEFTRIAXONE,100.0
Urine,Overall,Gram negative,"Salmonella,Non-typhoidal",1.0,CHLORAMPHENICOL,
Urine,Overall,Gram negative,"Salmonella,Non-typhoidal",1.0,CIPROFLOXACIN,0.0
Urine,Overall,Gram negative,"Salmonella,Non-typhoidal",1.0,CO-TRIMOXAZOLE,
Urine,Overall,Gram negative,"Salmonella,Non-typhoidal",1.0,LEVOFLOXACIN,0.0
Urine,Overall,Gram positive,Enterococcus faecalis,103.0,AMIKACIN,
Urine,Overall,Gram positive,Enterococcus faecalis,103.0,AMPICILLIN,100.0
Urine,Overall,Gram positive,Enterococcus faecalis,103.0,CEFAZOLIN (U),
Urine,Overall,Gram positive,Enterococcus faecalis,103.0,CEFOPERAZONE / SULBACTAM,
Urine,Overall,Gram positive,Enterococcus faecalis,103.0,CEFOTAXIME,
Urine,Overall,Gram positive,Enterococcus faecalis,103.0,CEFTAZIDIME,
Urine,Overall,Gram positive,Enterococcus faecalis,103.0,CEFTRIAXONE,
Urine,Overall,Gram positive,Enterococcus faecalis,103.0,CEFUROXIME SODIUM (ORAL),
Urine,Overall,Gram positive,Enterococcus faecalis,103.0,CIPROFLOXACIN,39.80582809448242
Urine,Overall,Gram positive,Enterococcus faecalis,103.0,CLINDAMYCIN,
Urine,Overall,Gram positive,Enterococcus faecalis,103.0,CO-TRIMOXAZOLE,
Urine,Overall,Gram positive,Enterococcus faecalis,103.0,ERYTHROMYCIN,2.91262149810791
Urine,Overall,Gram positive,Enterococcus faecalis,103.0,FOSFOMYCIN,
Urine,Overall,Gram positive,Enterococcus faecalis,103.0,GENTAMICIN,
Urine,Overall,Gram positive,Enterococcus faecalis,103.0,GENTAMICIN 120 ΜG,
Urine,Overall,Gram positive,Enterococcus faecalis,103.0,LEVOFLOXACIN,
Urine,Overall,Gram positive,Enterococcus faecalis,103.0,NITROFURANTOIN,
Urine,Overall,Gram positive,Enterococcus faecalis,103.0,PENICILLIN,
Urine,Overall,Gram positive,Enterococcus faecalis,103.0,TEICOPLANIN,
Urine,Overall,Gram positive,Enterococcus faecalis,103.0,TETRACYCLINE,8.73786449432373
Urine,Overall,Gram positive,Enterococcus faecalis,103.0,VANCOMYCIN,99.02912139892578
Urine,Overall,Gram positive,Enterococcus faecium,9.0,AMIKACIN,
Urine,Overall,Gram positive,Enterococcus faecium,9.0,AMPICILLIN,0.0
Urine,Overall,Gram positive,Enterococcus faecium,9.0,CEFAZOLIN (U),
Urine,Overall,Gram positive,Enterococcus faecium,9.0,CEFOPERAZONE / SULBACTAM,
Urine,Overall,Gram positive,Enterococcus faecium,9.0,CEFOTAXIME,
Urine,Overall,Gram positive,Enterococcus faecium,9.0,CEFTAZIDIME,
Urine,Overall,Gram positive,Enterococcus faecium,9.0,CEFTRIAXONE,
Urine,Overall,Gram positive,Enterococcus faecium,9.0,CEFUROXIME SODIUM (ORAL),
Urine,Overall,Gram positive,Enterococcus faecium,9.0,CIPROFLOXACIN,0.0
Urine,Overall,Gram positive,Enterococcus faecium,9.0,CLINDAMYCIN,
Urine,Overall,Gram positive,Enterococcus faecium,9.0,CO-TRIMOXAZOLE,
Urine,Overall,Gram positive,Enterococcus faecium,9.0,ERYTHROMYCIN,0.0
Urine,Overall,Gram positive,Enterococcus faecium,9.0,GENTAMICIN,
Urine,Overall,Gram positive,Enterococcus faecium,9.0,GENTAMICIN 120 ΜG,
Urine,Overall,Gram positive,Enterococcus faecium,9.0,LEVOFLOXACIN,
Urine,Overall,Gram positive,Enterococcus faecium,9.0,NITROFURANTOIN,
Urine,Overall,Gram positive,Enterococcus faecium,9.0,PENICILLIN,
Urine,Overall,Gram positive,Enterococcus faecium,9.0,TEICOPLANIN,
Urine,Overall,Gram positive,Enterococcus faecium,9.0,TETRACYCLINE,11.111111640930176
Urine,Overall,Gram positive,Enterococcus faecium,9.0,VANCOMYCIN,88.8888931274414
Urine,Overall,Gram positive,Enterococcus spp.,1.0,AMPICILLIN,0.0
Urine,Overall,Gram positive,Enterococcus spp.,1.0,CIPROFLOXACIN,0.0
Urine,Overall,Gram positive,Enterococcus spp.,1.0,ERYTHROMYCIN,0.0
Urine,Overall,Gram positive,Enterococcus spp.,1.0,GENTAMICIN 120 ΜG,
Urine,Overall,Gram positive,Enterococcus spp.,1.0,LEVOFLOXACIN,
Urine,Overall,Gram positive,Enterococcus spp.,1.0,NITROFURANTOIN,
Urine,Overall,Gram positive,Enterococcus spp.,1.0,PENICILLIN,
Urine,Overall,Gram positive,Enterococcus spp.,1.0,TEICOPLANIN,
Urine,Overall,Gram positive,Enterococcus spp.,1.0,TETRACYCLINE,0.0
Urine,Overall,Gram positive,Enterococcus spp.,1.0,VANCOMYCIN,0.0
Urine,Overall,Gram positive,Staphylococcus aureus,1.0,CHLORAMPHENICOL,
Urine,Overall,Gram positive,Staphylococcus aureus,1.0,CIPROFLOXACIN,100.0
Urine,Overall,Gram positive,Staphylococcus aureus,1.0,CLINDAMYCIN,100.0
Urine,Overall,Gram positive,Staphylococcus aureus,1.0,CO-TRIMOXAZOLE,100.0
Urine,Overall,Gram positive,Staphylococcus aureus,1.0,ERYTHROMYCIN,100.0
Urine,Overall,Gram positive,Staphylococcus aureus,1.0,GENTAMICIN,100.0
Urine,Overall,Gram positive,Staphylococcus aureus,1.0,LEVOFLOXACIN,
Urine,Overall,Gram positive,Staphylococcus aureus,1.0,NITROFURANTOIN,
Urine,Overall,Gram positive,Staphylococcus aureus,1.0,OXACILLIN,
Urine,Overall,Gram positive,Staphylococcus aureus,1.0,PENICILLIN,0.0
Urine,Overall,Gram positive,Staphylococcus aureus,1.0,TEICOPLANIN,
Urine,Overall,Gram positive,Staphylococcus aureus,1.0,TETRACYCLINE,100.0
Urine,Overall,Gram positive,Staphylococcus aureus,1.0,VANCOMYCIN,100.0
Urine,Overall,Gram positive,"Staphylococcus,coagulase negative",3.0,CHLORAMPHENICOL,
Urine,Overall,Gram positive,"Staphylococcus,coagulase negative",3.0,CIPROFLOXACIN,66.66667175292969
Urine,Overall,Gram positive,"Staphylococcus,coagulase negative",3.0,CLINDAMYCIN,33.333335876464844
Urine,Overall,Gram positive,"Staphylococcus,coagulase negative",3.0,CO-TRIMOXAZOLE,66.66667175292969
Urine,Overall,Gram positive,"Staphylococcus,coagulase negative",3.0,ERYTHROMYCIN,33.333335876464844
Urine,Overall,Gram positive,"Staphylococcus,coagulase negative",3.0,GENTAMICIN,66.66667175292969
Urine,Overall,Gram positive,"Staphylococcus,coagulase negative",3.0,LEVOFLOXACIN,
Urine,Overall,Gram positive,"Staphylococcus,coagulase negative",3.0,NITROFURANTOIN,
Urine,Overall,Gram positive,"Staphylococcus,coagulase negative",3.0,OXACILLIN,
Urine,Overall,Gram positive,"Staphylococcus,coagulase negative",3.0,PENICILLIN,0.0
Urine,Overall,Gram positive,"Staphylococcus,coagulase negative",3.0,TEICOPLANIN,
Urine,Overall,Gram positive,"Staphylococcus,coagulase negative",3.0,TETRACYCLINE,66.66667175292969
Urine,Overall,Gram positive,"Staphylococcus,coagulase negative",3.0,VANCOMYCIN,100.0
Urine,Overall,Gram positive,Streptococcus agalactiae,2.0,AMPICILLIN,100.0
